Batch_ID,SKU,Batch_Quantity,Batch_Received_Date,Expiry_Date
BATCH_04175,SKU_0165,169,2023-06-23 22:00:00,2023-07-30 22:00:00
BATCH_04176,SKU_0183,177,2023-06-23 23:00:00,2024-01-20 23:00:00
BATCH_04177,SKU_0282,142,2023-06-24 00:00:00,2024-03-18 00:00:00
BATCH_04178,SKU_0096,199,2023-06-24 01:00:00,2023-10-11 01:00:00
BATCH_04179,SKU_0096,196,2023-06-24 02:00:00,2024-05-09 02:00:00
BATCH_04180,SKU_0354,128,2023-06-24 03:00:00,2023-10-07 03:00:00
BATCH_04181,SKU_0243,229,2023-06-24 04:00:00,2024-02-07 04:00:00
BATCH_04182,SKU_0163,196,2023-06-24 05:00:00,2024-02-10 05:00:00
BATCH_04183,SKU_0310,233,2023-06-24 06:00:00,2024-04-06 06:00:00
BATCH_04184,SKU_0271,253,2023-06-24 07:00:00,2024-06-08 07:00:00
BATCH_04185,SKU_0087,90,2023-06-24 08:00:00,2024-03-10 08:00:00
BATCH_04186,SKU_0051,240,2023-06-24 09:00:00,2024-01-21 09:00:00
BATCH_04187,SKU_0351,43,2023-06-24 10:00:00,2023-07-30 10:00:00
BATCH_04188,SKU_0030,71,2023-06-24 11:00:00,2023-11-18 11:00:00
BATCH_04189,SKU_0025,236,2023-06-24 12:00:00,2023-12-19 12:00:00
BATCH_04190,SKU_0046,85,2023-06-24 13:00:00,2023-11-19 13:00:00
BATCH_04191,SKU_0175,80,2023-06-24 14:00:00,2024-04-14 14:00:00
BATCH_04192,SKU_0230,145,2023-06-24 15:00:00,2023-08-20 15:00:00
BATCH_04193,SKU_0359,174,2023-06-24 16:00:00,2024-02-28 16:00:00
BATCH_04194,SKU_0106,92,2023-06-24 17:00:00,2024-01-03 17:00:00
BATCH_04195,SKU_0276,110,2023-06-24 18:00:00,2024-02-17 18:00:00
BATCH_04196,SKU_0232,14,2023-06-24 19:00:00,2023-11-17 19:00:00
BATCH_04197,SKU_0284,219,2023-06-24 20:00:00,2023-11-23 20:00:00
BATCH_04198,SKU_0284,164,2023-06-24 21:00:00,2024-04-05 21:00:00
BATCH_04199,SKU_0263,103,2023-06-24 22:00:00,2024-05-29 22:00:00
BATCH_04200,SKU_0148,84,2023-06-24 23:00:00,2024-06-02 23:00:00
BATCH_04201,SKU_0144,245,2023-06-25 00:00:00,2023-12-28 00:00:00
BATCH_04202,SKU_0019,232,2023-06-25 01:00:00,2023-09-23 01:00:00
BATCH_04203,SKU_0287,213,2023-06-25 02:00:00,2023-12-04 02:00:00
BATCH_04204,SKU_0214,152,2023-06-25 03:00:00,2023-12-02 03:00:00
BATCH_04205,SKU_0255,71,2023-06-25 04:00:00,2024-04-30 04:00:00
BATCH_04206,SKU_0161,203,2023-06-25 05:00:00,2023-09-23 05:00:00
BATCH_04207,SKU_0323,16,2023-06-25 06:00:00,2023-12-20 06:00:00
BATCH_04208,SKU_0364,238,2023-06-25 07:00:00,2023-08-28 07:00:00
BATCH_04209,SKU_0396,216,2023-06-25 08:00:00,2023-12-06 08:00:00
BATCH_04210,SKU_0075,33,2023-06-25 09:00:00,2024-02-22 09:00:00
BATCH_04211,SKU_0100,287,2023-06-25 10:00:00,2023-08-31 10:00:00
BATCH_04212,SKU_0010,166,2023-06-25 11:00:00,2023-11-14 11:00:00
BATCH_04213,SKU_0376,213,2023-06-25 12:00:00,2023-10-08 12:00:00
BATCH_04214,SKU_0315,149,2023-06-25 13:00:00,2024-02-04 13:00:00
BATCH_04215,SKU_0358,177,2023-06-25 14:00:00,2023-10-30 14:00:00
BATCH_04216,SKU_0349,136,2023-06-25 15:00:00,2023-10-11 15:00:00
BATCH_04217,SKU_0055,222,2023-06-25 16:00:00,2024-06-10 16:00:00
BATCH_04218,SKU_0155,59,2023-06-25 17:00:00,2024-01-18 17:00:00
BATCH_04219,SKU_0085,243,2023-06-25 18:00:00,2024-01-09 18:00:00
BATCH_04220,SKU_0140,50,2023-06-25 19:00:00,2024-05-13 19:00:00
BATCH_04221,SKU_0123,142,2023-06-25 20:00:00,2023-11-26 20:00:00
BATCH_04222,SKU_0374,171,2023-06-25 21:00:00,2023-12-18 21:00:00
BATCH_04223,SKU_0041,163,2023-06-25 22:00:00,2023-10-24 22:00:00
BATCH_04224,SKU_0292,224,2023-06-25 23:00:00,2024-03-09 23:00:00
BATCH_04225,SKU_0103,141,2023-06-26 00:00:00,2024-06-18 00:00:00
BATCH_04226,SKU_0239,83,2023-06-26 01:00:00,2024-06-06 01:00:00
BATCH_04227,SKU_0256,117,2023-06-26 02:00:00,2023-07-29 02:00:00
BATCH_04228,SKU_0131,233,2023-06-26 03:00:00,2023-09-25 03:00:00
BATCH_04229,SKU_0140,240,2023-06-26 04:00:00,2024-04-23 04:00:00
BATCH_04230,SKU_0092,204,2023-06-26 05:00:00,2023-11-18 05:00:00
BATCH_04231,SKU_0088,247,2023-06-26 06:00:00,2024-01-13 06:00:00
BATCH_04232,SKU_0269,40,2023-06-26 07:00:00,2023-12-12 07:00:00
BATCH_04233,SKU_0264,21,2023-06-26 08:00:00,2024-04-03 08:00:00
BATCH_04234,SKU_0052,38,2023-06-26 09:00:00,2023-09-24 09:00:00
BATCH_04235,SKU_0222,30,2023-06-26 10:00:00,2024-02-06 10:00:00
BATCH_04236,SKU_0007,164,2023-06-26 11:00:00,2024-05-23 11:00:00
BATCH_04237,SKU_0332,136,2023-06-26 12:00:00,2023-11-24 12:00:00
BATCH_04238,SKU_0109,28,2023-06-26 13:00:00,2023-11-22 13:00:00
BATCH_04239,SKU_0345,210,2023-06-26 14:00:00,2024-04-29 14:00:00
BATCH_04240,SKU_0297,254,2023-06-26 15:00:00,2024-01-15 15:00:00
BATCH_04241,SKU_0341,58,2023-06-26 16:00:00,2024-06-15 16:00:00
BATCH_04242,SKU_0009,165,2023-06-26 17:00:00,2024-05-08 17:00:00
BATCH_04243,SKU_0257,25,2023-06-26 18:00:00,2023-10-04 18:00:00
BATCH_04244,SKU_0218,246,2023-06-26 19:00:00,2023-10-18 19:00:00
BATCH_04245,SKU_0196,109,2023-06-26 20:00:00,2024-06-09 20:00:00
BATCH_04246,SKU_0053,214,2023-06-26 21:00:00,2024-03-09 21:00:00
BATCH_04247,SKU_0170,168,2023-06-26 22:00:00,2024-01-20 22:00:00
BATCH_04248,SKU_0091,128,2023-06-26 23:00:00,2024-05-20 23:00:00
BATCH_04249,SKU_0243,288,2023-06-27 00:00:00,2023-10-02 00:00:00
BATCH_04250,SKU_0362,116,2023-06-27 01:00:00,2023-07-31 01:00:00
BATCH_04251,SKU_0215,71,2023-06-27 02:00:00,2023-09-11 02:00:00
BATCH_04252,SKU_0348,60,2023-06-27 03:00:00,2023-12-14 03:00:00
BATCH_04253,SKU_0213,21,2023-06-27 04:00:00,2024-03-18 04:00:00
BATCH_04254,SKU_0251,165,2023-06-27 05:00:00,2024-02-05 05:00:00
BATCH_04255,SKU_0210,48,2023-06-27 06:00:00,2023-11-04 06:00:00
BATCH_04256,SKU_0180,275,2023-06-27 07:00:00,2024-01-28 07:00:00
BATCH_04257,SKU_0093,43,2023-06-27 08:00:00,2024-06-24 08:00:00
BATCH_04258,SKU_0150,214,2023-06-27 09:00:00,2023-10-01 09:00:00
BATCH_04259,SKU_0213,86,2023-06-27 10:00:00,2023-10-06 10:00:00
BATCH_04260,SKU_0027,91,2023-06-27 11:00:00,2024-03-21 11:00:00
BATCH_04261,SKU_0216,223,2023-06-27 12:00:00,2024-04-26 12:00:00
BATCH_04262,SKU_0100,171,2023-06-27 13:00:00,2023-10-05 13:00:00
BATCH_04263,SKU_0339,131,2023-06-27 14:00:00,2024-05-18 14:00:00
BATCH_04264,SKU_0336,197,2023-06-27 15:00:00,2024-06-25 15:00:00
BATCH_04265,SKU_0282,291,2023-06-27 16:00:00,2024-02-07 16:00:00
BATCH_04266,SKU_0397,95,2023-06-27 17:00:00,2024-06-20 17:00:00
BATCH_04267,SKU_0027,209,2023-06-27 18:00:00,2024-02-20 18:00:00
BATCH_04268,SKU_0136,272,2023-06-27 19:00:00,2024-06-23 19:00:00
BATCH_04269,SKU_0086,126,2023-06-27 20:00:00,2023-12-20 20:00:00
BATCH_04270,SKU_0254,214,2023-06-27 21:00:00,2024-03-06 21:00:00
BATCH_04271,SKU_0303,196,2023-06-27 22:00:00,2023-07-30 22:00:00
BATCH_04272,SKU_0273,19,2023-06-27 23:00:00,2024-05-08 23:00:00
BATCH_04273,SKU_0223,235,2023-06-28 00:00:00,2023-09-15 00:00:00
BATCH_04274,SKU_0208,227,2023-06-28 01:00:00,2023-11-29 01:00:00
BATCH_04275,SKU_0153,195,2023-06-28 02:00:00,2024-01-08 02:00:00
BATCH_04276,SKU_0369,220,2023-06-28 03:00:00,2023-09-05 03:00:00
BATCH_04277,SKU_0133,66,2023-06-28 04:00:00,2024-02-22 04:00:00
BATCH_04278,SKU_0303,157,2023-06-28 05:00:00,2024-02-28 05:00:00
BATCH_04279,SKU_0166,234,2023-06-28 06:00:00,2023-11-02 06:00:00
BATCH_04280,SKU_0139,186,2023-06-28 07:00:00,2024-06-09 07:00:00
BATCH_04281,SKU_0087,14,2023-06-28 08:00:00,2023-12-16 08:00:00
BATCH_04282,SKU_0144,77,2023-06-28 09:00:00,2024-06-15 09:00:00
BATCH_04283,SKU_0229,181,2023-06-28 10:00:00,2023-10-08 10:00:00
BATCH_04284,SKU_0320,146,2023-06-28 11:00:00,2023-08-26 11:00:00
BATCH_04285,SKU_0001,174,2023-06-28 12:00:00,2023-08-30 12:00:00
BATCH_04286,SKU_0366,17,2023-06-28 13:00:00,2024-02-20 13:00:00
BATCH_04287,SKU_0151,274,2023-06-28 14:00:00,2023-09-09 14:00:00
BATCH_04288,SKU_0378,26,2023-06-28 15:00:00,2024-04-28 15:00:00
BATCH_04289,SKU_0044,207,2023-06-28 16:00:00,2024-04-08 16:00:00
BATCH_04290,SKU_0195,214,2023-06-28 17:00:00,2024-01-29 17:00:00
BATCH_04291,SKU_0084,244,2023-06-28 18:00:00,2024-02-01 18:00:00
BATCH_04292,SKU_0019,101,2023-06-28 19:00:00,2023-10-13 19:00:00
BATCH_04293,SKU_0291,277,2023-06-28 20:00:00,2024-04-19 20:00:00
BATCH_04294,SKU_0396,21,2023-06-28 21:00:00,2023-08-04 21:00:00
BATCH_04295,SKU_0086,196,2023-06-28 22:00:00,2023-09-05 22:00:00
BATCH_04296,SKU_0307,164,2023-06-28 23:00:00,2023-07-31 23:00:00
BATCH_04297,SKU_0141,234,2023-06-29 00:00:00,2023-07-29 00:00:00
BATCH_04298,SKU_0182,206,2023-06-29 01:00:00,2024-06-02 01:00:00
BATCH_04299,SKU_0165,151,2023-06-29 02:00:00,2023-09-27 02:00:00
BATCH_04300,SKU_0151,158,2023-06-29 03:00:00,2023-10-16 03:00:00
BATCH_04301,SKU_0367,60,2023-06-29 04:00:00,2023-10-12 04:00:00
BATCH_04302,SKU_0167,104,2023-06-29 05:00:00,2023-10-02 05:00:00
BATCH_04303,SKU_0192,170,2023-06-29 06:00:00,2023-12-29 06:00:00
BATCH_04304,SKU_0267,134,2023-06-29 07:00:00,2023-11-23 07:00:00
BATCH_04305,SKU_0157,243,2023-06-29 08:00:00,2023-11-09 08:00:00
BATCH_04306,SKU_0011,92,2023-06-29 09:00:00,2023-11-25 09:00:00
BATCH_04307,SKU_0222,226,2023-06-29 10:00:00,2023-08-03 10:00:00
BATCH_04308,SKU_0061,97,2023-06-29 11:00:00,2024-04-11 11:00:00
BATCH_04309,SKU_0396,261,2023-06-29 12:00:00,2024-02-01 12:00:00
BATCH_04310,SKU_0204,111,2023-06-29 13:00:00,2024-04-19 13:00:00
BATCH_04311,SKU_0208,194,2023-06-29 14:00:00,2024-02-23 14:00:00
BATCH_04312,SKU_0014,210,2023-06-29 15:00:00,2024-01-16 15:00:00
BATCH_04313,SKU_0278,231,2023-06-29 16:00:00,2023-12-30 16:00:00
BATCH_04314,SKU_0004,225,2023-06-29 17:00:00,2024-04-03 17:00:00
BATCH_04315,SKU_0034,262,2023-06-29 18:00:00,2024-01-16 18:00:00
BATCH_04316,SKU_0104,205,2023-06-29 19:00:00,2024-02-12 19:00:00
BATCH_04317,SKU_0327,156,2023-06-29 20:00:00,2023-08-31 20:00:00
BATCH_04318,SKU_0029,219,2023-06-29 21:00:00,2023-10-26 21:00:00
BATCH_04319,SKU_0381,256,2023-06-29 22:00:00,2024-01-26 22:00:00
BATCH_04320,SKU_0241,110,2023-06-29 23:00:00,2024-01-15 23:00:00
BATCH_04321,SKU_0288,59,2023-06-30 00:00:00,2024-05-24 00:00:00
BATCH_04322,SKU_0022,195,2023-06-30 01:00:00,2024-01-09 01:00:00
BATCH_04323,SKU_0107,299,2023-06-30 02:00:00,2024-02-10 02:00:00
BATCH_04324,SKU_0323,269,2023-06-30 03:00:00,2023-10-01 03:00:00
BATCH_04325,SKU_0238,139,2023-06-30 04:00:00,2024-05-15 04:00:00
BATCH_04326,SKU_0317,132,2023-06-30 05:00:00,2023-11-25 05:00:00
BATCH_04327,SKU_0307,211,2023-06-30 06:00:00,2023-11-07 06:00:00
BATCH_04328,SKU_0171,57,2023-06-30 07:00:00,2023-08-07 07:00:00
BATCH_04329,SKU_0377,82,2023-06-30 08:00:00,2023-11-12 08:00:00
BATCH_04330,SKU_0301,155,2023-06-30 09:00:00,2023-12-17 09:00:00
BATCH_04331,SKU_0036,149,2023-06-30 10:00:00,2023-09-21 10:00:00
BATCH_04332,SKU_0126,77,2023-06-30 11:00:00,2023-10-31 11:00:00
BATCH_04333,SKU_0123,67,2023-06-30 12:00:00,2024-06-04 12:00:00
BATCH_04334,SKU_0230,82,2023-06-30 13:00:00,2023-10-26 13:00:00
BATCH_04335,SKU_0018,295,2023-06-30 14:00:00,2023-11-27 14:00:00
BATCH_04336,SKU_0127,77,2023-06-30 15:00:00,2023-10-10 15:00:00
BATCH_04337,SKU_0175,29,2023-06-30 16:00:00,2023-10-17 16:00:00
BATCH_04338,SKU_0084,172,2023-06-30 17:00:00,2024-04-21 17:00:00
BATCH_04339,SKU_0363,163,2023-06-30 18:00:00,2024-04-21 18:00:00
BATCH_04340,SKU_0135,115,2023-06-30 19:00:00,2023-11-24 19:00:00
BATCH_04341,SKU_0005,168,2023-06-30 20:00:00,2024-04-05 20:00:00
BATCH_04342,SKU_0278,96,2023-06-30 21:00:00,2024-02-09 21:00:00
BATCH_04343,SKU_0145,297,2023-06-30 22:00:00,2024-03-07 22:00:00
BATCH_04344,SKU_0268,84,2023-06-30 23:00:00,2024-02-19 23:00:00
BATCH_04345,SKU_0024,101,2023-07-01 00:00:00,2024-06-10 00:00:00
BATCH_04346,SKU_0023,91,2023-07-01 01:00:00,2024-03-24 01:00:00
BATCH_04347,SKU_0077,206,2023-07-01 02:00:00,2023-12-12 02:00:00
BATCH_04348,SKU_0279,113,2023-07-01 03:00:00,2024-01-13 03:00:00
BATCH_04349,SKU_0365,118,2023-07-01 04:00:00,2024-04-12 04:00:00
BATCH_04350,SKU_0301,186,2023-07-01 05:00:00,2024-01-24 05:00:00
BATCH_04351,SKU_0311,210,2023-07-01 06:00:00,2023-11-12 06:00:00
BATCH_04352,SKU_0179,238,2023-07-01 07:00:00,2023-12-24 07:00:00
BATCH_04353,SKU_0367,188,2023-07-01 08:00:00,2023-10-19 08:00:00
BATCH_04354,SKU_0227,188,2023-07-01 09:00:00,2024-05-05 09:00:00
BATCH_04355,SKU_0372,227,2023-07-01 10:00:00,2023-12-09 10:00:00
BATCH_04356,SKU_0008,19,2023-07-01 11:00:00,2024-06-09 11:00:00
BATCH_04357,SKU_0014,213,2023-07-01 12:00:00,2024-02-18 12:00:00
BATCH_04358,SKU_0092,280,2023-07-01 13:00:00,2023-11-07 13:00:00
BATCH_04359,SKU_0112,16,2023-07-01 14:00:00,2023-10-25 14:00:00
BATCH_04360,SKU_0219,31,2023-07-01 15:00:00,2023-12-26 15:00:00
BATCH_04361,SKU_0295,190,2023-07-01 16:00:00,2023-09-23 16:00:00
BATCH_04362,SKU_0068,15,2023-07-01 17:00:00,2023-11-08 17:00:00
BATCH_04363,SKU_0310,227,2023-07-01 18:00:00,2023-09-24 18:00:00
BATCH_04364,SKU_0209,252,2023-07-01 19:00:00,2024-05-12 19:00:00
BATCH_04365,SKU_0037,255,2023-07-01 20:00:00,2024-01-22 20:00:00
BATCH_04366,SKU_0070,266,2023-07-01 21:00:00,2024-05-07 21:00:00
BATCH_04367,SKU_0033,49,2023-07-01 22:00:00,2023-11-07 22:00:00
BATCH_04368,SKU_0133,172,2023-07-01 23:00:00,2023-10-29 23:00:00
BATCH_04369,SKU_0296,227,2023-07-02 00:00:00,2024-04-13 00:00:00
BATCH_04370,SKU_0324,181,2023-07-02 01:00:00,2023-10-31 01:00:00
BATCH_04371,SKU_0216,97,2023-07-02 02:00:00,2024-05-11 02:00:00
BATCH_04372,SKU_0075,41,2023-07-02 03:00:00,2024-06-10 03:00:00
BATCH_04373,SKU_0056,190,2023-07-02 04:00:00,2023-11-08 04:00:00
BATCH_04374,SKU_0254,218,2023-07-02 05:00:00,2024-06-05 05:00:00
BATCH_04375,SKU_0278,22,2023-07-02 06:00:00,2023-09-15 06:00:00
BATCH_04376,SKU_0256,209,2023-07-02 07:00:00,2023-11-25 07:00:00
BATCH_04377,SKU_0376,278,2023-07-02 08:00:00,2024-02-20 08:00:00
BATCH_04378,SKU_0241,72,2023-07-02 09:00:00,2023-12-30 09:00:00
BATCH_04379,SKU_0149,289,2023-07-02 10:00:00,2024-05-30 10:00:00
BATCH_04380,SKU_0332,262,2023-07-02 11:00:00,2023-08-17 11:00:00
BATCH_04381,SKU_0190,42,2023-07-02 12:00:00,2024-02-07 12:00:00
BATCH_04382,SKU_0161,131,2023-07-02 13:00:00,2024-04-28 13:00:00
BATCH_04383,SKU_0341,62,2023-07-02 14:00:00,2023-11-17 14:00:00
BATCH_04384,SKU_0324,292,2023-07-02 15:00:00,2024-01-10 15:00:00
BATCH_04385,SKU_0018,192,2023-07-02 16:00:00,2023-12-23 16:00:00
BATCH_04386,SKU_0294,152,2023-07-02 17:00:00,2023-10-01 17:00:00
BATCH_04387,SKU_0094,126,2023-07-02 18:00:00,2023-12-11 18:00:00
BATCH_04388,SKU_0055,31,2023-07-02 19:00:00,2023-11-26 19:00:00
BATCH_04389,SKU_0162,71,2023-07-02 20:00:00,2024-03-13 20:00:00
BATCH_04390,SKU_0201,26,2023-07-02 21:00:00,2024-03-08 21:00:00
BATCH_04391,SKU_0329,249,2023-07-02 22:00:00,2023-12-15 22:00:00
BATCH_04392,SKU_0136,140,2023-07-02 23:00:00,2023-11-28 23:00:00
BATCH_04393,SKU_0244,275,2023-07-03 00:00:00,2024-04-29 00:00:00
BATCH_04394,SKU_0184,273,2023-07-03 01:00:00,2024-06-02 01:00:00
BATCH_04395,SKU_0070,140,2023-07-03 02:00:00,2024-01-21 02:00:00
BATCH_04396,SKU_0202,19,2023-07-03 03:00:00,2023-09-14 03:00:00
BATCH_04397,SKU_0034,43,2023-07-03 04:00:00,2024-03-05 04:00:00
BATCH_04398,SKU_0215,216,2023-07-03 05:00:00,2024-05-30 05:00:00
BATCH_04399,SKU_0066,254,2023-07-03 06:00:00,2023-10-16 06:00:00
BATCH_04400,SKU_0301,226,2023-07-03 07:00:00,2023-10-28 07:00:00
BATCH_04401,SKU_0101,217,2023-07-03 08:00:00,2024-01-09 08:00:00
BATCH_04402,SKU_0124,14,2023-07-03 09:00:00,2024-05-15 09:00:00
BATCH_04403,SKU_0121,196,2023-07-03 10:00:00,2023-08-23 10:00:00
BATCH_04404,SKU_0199,116,2023-07-03 11:00:00,2024-01-29 11:00:00
BATCH_04405,SKU_0258,262,2023-07-03 12:00:00,2023-10-29 12:00:00
BATCH_04406,SKU_0154,206,2023-07-03 13:00:00,2024-03-12 13:00:00
BATCH_04407,SKU_0361,189,2023-07-03 14:00:00,2023-09-06 14:00:00
BATCH_04408,SKU_0046,20,2023-07-03 15:00:00,2024-05-15 15:00:00
BATCH_04409,SKU_0242,64,2023-07-03 16:00:00,2023-11-28 16:00:00
BATCH_04410,SKU_0116,234,2023-07-03 17:00:00,2023-10-13 17:00:00
BATCH_04411,SKU_0175,261,2023-07-03 18:00:00,2024-02-22 18:00:00
BATCH_04412,SKU_0114,227,2023-07-03 19:00:00,2024-05-24 19:00:00
BATCH_04413,SKU_0318,222,2023-07-03 20:00:00,2024-02-11 20:00:00
BATCH_04414,SKU_0105,99,2023-07-03 21:00:00,2023-10-23 21:00:00
BATCH_04415,SKU_0013,41,2023-07-03 22:00:00,2023-10-07 22:00:00
BATCH_04416,SKU_0279,81,2023-07-03 23:00:00,2023-10-20 23:00:00
BATCH_04417,SKU_0260,173,2023-07-04 00:00:00,2023-08-20 00:00:00
BATCH_04418,SKU_0313,275,2023-07-04 01:00:00,2023-12-05 01:00:00
BATCH_04419,SKU_0330,30,2023-07-04 02:00:00,2024-06-15 02:00:00
BATCH_04420,SKU_0233,150,2023-07-04 03:00:00,2024-02-19 03:00:00
BATCH_04421,SKU_0201,27,2023-07-04 04:00:00,2023-11-19 04:00:00
BATCH_04422,SKU_0152,68,2023-07-04 05:00:00,2023-12-22 05:00:00
BATCH_04423,SKU_0164,270,2023-07-04 06:00:00,2023-12-12 06:00:00
BATCH_04424,SKU_0160,238,2023-07-04 07:00:00,2024-01-11 07:00:00
BATCH_04425,SKU_0355,146,2023-07-04 08:00:00,2023-11-14 08:00:00
BATCH_04426,SKU_0354,22,2023-07-04 09:00:00,2023-12-15 09:00:00
BATCH_04427,SKU_0386,108,2023-07-04 10:00:00,2023-09-20 10:00:00
BATCH_04428,SKU_0266,296,2023-07-04 11:00:00,2024-06-24 11:00:00
BATCH_04429,SKU_0232,103,2023-07-04 12:00:00,2023-08-07 12:00:00
BATCH_04430,SKU_0186,86,2023-07-04 13:00:00,2024-02-16 13:00:00
BATCH_04431,SKU_0330,223,2023-07-04 14:00:00,2024-07-01 14:00:00
BATCH_04432,SKU_0175,41,2023-07-04 15:00:00,2023-11-04 15:00:00
BATCH_04433,SKU_0340,265,2023-07-04 16:00:00,2024-04-19 16:00:00
BATCH_04434,SKU_0398,60,2023-07-04 17:00:00,2024-02-15 17:00:00
BATCH_04435,SKU_0294,179,2023-07-04 18:00:00,2024-04-14 18:00:00
BATCH_04436,SKU_0110,235,2023-07-04 19:00:00,2024-05-30 19:00:00
BATCH_04437,SKU_0080,94,2023-07-04 20:00:00,2023-10-26 20:00:00
BATCH_04438,SKU_0119,140,2023-07-04 21:00:00,2024-03-29 21:00:00
BATCH_04439,SKU_0196,65,2023-07-04 22:00:00,2024-01-18 22:00:00
BATCH_04440,SKU_0206,203,2023-07-04 23:00:00,2024-02-28 23:00:00
BATCH_04441,SKU_0267,185,2023-07-05 00:00:00,2023-09-02 00:00:00
BATCH_04442,SKU_0039,88,2023-07-05 01:00:00,2023-09-02 01:00:00
BATCH_04443,SKU_0156,133,2023-07-05 02:00:00,2024-05-04 02:00:00
BATCH_04444,SKU_0314,44,2023-07-05 03:00:00,2024-02-13 03:00:00
BATCH_04445,SKU_0388,213,2023-07-05 04:00:00,2023-10-04 04:00:00
BATCH_04446,SKU_0061,147,2023-07-05 05:00:00,2023-12-30 05:00:00
BATCH_04447,SKU_0163,125,2023-07-05 06:00:00,2023-11-18 06:00:00
BATCH_04448,SKU_0206,89,2023-07-05 07:00:00,2023-10-19 07:00:00
BATCH_04449,SKU_0151,37,2023-07-05 08:00:00,2023-12-08 08:00:00
BATCH_04450,SKU_0398,93,2023-07-05 09:00:00,2024-01-21 09:00:00
BATCH_04451,SKU_0204,212,2023-07-05 10:00:00,2024-06-30 10:00:00
BATCH_04452,SKU_0167,229,2023-07-05 11:00:00,2023-09-23 11:00:00
BATCH_04453,SKU_0185,239,2023-07-05 12:00:00,2024-06-02 12:00:00
BATCH_04454,SKU_0064,76,2023-07-05 13:00:00,2024-01-02 13:00:00
BATCH_04455,SKU_0360,239,2023-07-05 14:00:00,2024-01-23 14:00:00
BATCH_04456,SKU_0267,187,2023-07-05 15:00:00,2023-08-19 15:00:00
BATCH_04457,SKU_0036,10,2023-07-05 16:00:00,2024-04-04 16:00:00
BATCH_04458,SKU_0216,89,2023-07-05 17:00:00,2023-12-25 17:00:00
BATCH_04459,SKU_0274,89,2023-07-05 18:00:00,2024-05-09 18:00:00
BATCH_04460,SKU_0003,43,2023-07-05 19:00:00,2024-05-12 19:00:00
BATCH_04461,SKU_0247,97,2023-07-05 20:00:00,2024-03-16 20:00:00
BATCH_04462,SKU_0129,271,2023-07-05 21:00:00,2024-04-06 21:00:00
BATCH_04463,SKU_0359,251,2023-07-05 22:00:00,2024-04-01 22:00:00
BATCH_04464,SKU_0256,211,2023-07-05 23:00:00,2023-10-05 23:00:00
BATCH_04465,SKU_0289,268,2023-07-06 00:00:00,2023-09-20 00:00:00
BATCH_04466,SKU_0328,94,2023-07-06 01:00:00,2023-09-22 01:00:00
BATCH_04467,SKU_0209,282,2023-07-06 02:00:00,2023-10-28 02:00:00
BATCH_04468,SKU_0131,66,2023-07-06 03:00:00,2024-05-18 03:00:00
BATCH_04469,SKU_0161,173,2023-07-06 04:00:00,2023-12-10 04:00:00
BATCH_04470,SKU_0094,174,2023-07-06 05:00:00,2023-11-22 05:00:00
BATCH_04471,SKU_0146,166,2023-07-06 06:00:00,2023-11-03 06:00:00
BATCH_04472,SKU_0302,38,2023-07-06 07:00:00,2024-04-13 07:00:00
BATCH_04473,SKU_0234,30,2023-07-06 08:00:00,2023-11-21 08:00:00
BATCH_04474,SKU_0182,215,2023-07-06 09:00:00,2024-02-09 09:00:00
BATCH_04475,SKU_0008,230,2023-07-06 10:00:00,2023-09-12 10:00:00
BATCH_04476,SKU_0331,41,2023-07-06 11:00:00,2024-03-31 11:00:00
BATCH_04477,SKU_0221,32,2023-07-06 12:00:00,2023-11-28 12:00:00
BATCH_04478,SKU_0196,234,2023-07-06 13:00:00,2023-08-09 13:00:00
BATCH_04479,SKU_0193,238,2023-07-06 14:00:00,2023-08-17 14:00:00
BATCH_04480,SKU_0202,273,2023-07-06 15:00:00,2023-11-23 15:00:00
BATCH_04481,SKU_0396,106,2023-07-06 16:00:00,2024-05-25 16:00:00
BATCH_04482,SKU_0148,161,2023-07-06 17:00:00,2023-10-18 17:00:00
BATCH_04483,SKU_0255,61,2023-07-06 18:00:00,2023-12-06 18:00:00
BATCH_04484,SKU_0242,102,2023-07-06 19:00:00,2023-09-09 19:00:00
BATCH_04485,SKU_0128,165,2023-07-06 20:00:00,2024-06-28 20:00:00
BATCH_04486,SKU_0229,212,2023-07-06 21:00:00,2023-10-23 21:00:00
BATCH_04487,SKU_0367,217,2023-07-06 22:00:00,2024-02-10 22:00:00
BATCH_04488,SKU_0116,79,2023-07-06 23:00:00,2023-12-21 23:00:00
BATCH_04489,SKU_0345,29,2023-07-07 00:00:00,2023-08-21 00:00:00
BATCH_04490,SKU_0159,168,2023-07-07 01:00:00,2023-10-05 01:00:00
BATCH_04491,SKU_0189,210,2023-07-07 02:00:00,2023-11-16 02:00:00
BATCH_04492,SKU_0246,279,2023-07-07 03:00:00,2024-01-26 03:00:00
BATCH_04493,SKU_0399,73,2023-07-07 04:00:00,2024-05-08 04:00:00
BATCH_04494,SKU_0354,115,2023-07-07 05:00:00,2024-04-22 05:00:00
BATCH_04495,SKU_0313,128,2023-07-07 06:00:00,2024-02-12 06:00:00
BATCH_04496,SKU_0104,219,2023-07-07 07:00:00,2024-04-05 07:00:00
BATCH_04497,SKU_0314,227,2023-07-07 08:00:00,2024-03-30 08:00:00
BATCH_04498,SKU_0336,12,2023-07-07 09:00:00,2023-08-16 09:00:00
